,M.2H.A,M.2H.B,M.2H.LPS,M.2H.CON,M.10H.A,M.10H.B,M.10H.LPS,M.10H.CON
Q9EQI8,1.12067372966667,1.09601910133333,1.16340670766667,1.12777604366667,0.891527313666667,0.863414002,0.855219012666667,0.894234080333333
P60670,0.978981511666667,0.964575946,0.939091386666667,1.02829941966667,1.01720825133333,0.959755681,1.05228989466667,1.069785831
Q3UGS9,0.929917345666667,1.036735205,1.06064489166667,0.971076506333333,1.009895634,1.06139583433333,0.953039610333333,0.922061152666667
A0A087WRN1,1.045408736,1.045228498,1.05825032266667,1.058277085,0.940199057,0.937346484666667,0.935723552333333,0.974611911666667
Q6WJ10,0.981904406666667,1.029285437,1.020611806,0.964976239666667,1.015178183,1.04197194766667,1.04712832933333,0.987111582333333
Q9ESW4,1.12883747833333,1.03316550833333,1.03352404933333,1.070717876,0.895882668666667,0.911897889666667,0.965627389333333,1.01242134333333
Q8BX17,0.979625540333333,0.9818175,0.996391309,1.00520503066667,1.028014832,1.02393239033333,1.00116544866667,1.02088028
Q9CYN9,1.004190831,1.02873853833333,1.05659887433333,1.02462422933333,1.002276781,0.896643931333333,0.940051151333333,1.02874052733333
A2ABY3,0.942937605333333,0.928353305666667,0.975944025666667,0.94317611,1.10801621833333,1.058794216,1.098366892,1.04355950366667
Q3UHD6,0.999954367,1.01403429066667,1.014856747,1.017873926,0.937717197333333,0.993457874,1.01507716566667,1.00994446866667
Q6ZQB6,1.04345523966667,1.03361944666667,1.03651183133333,0.976524595,0.997229385,0.96204859,0.986639765666667,0.966865945666667
Q3TAI8,1.067107226,1.29388899066667,0.991681090666667,1.27874287866667,0.648716381333333,0.676990762333333,1.07565795133333,0.825183319666667
Q7TQH0,1.018667544,0.944908380666667,0.916015750666667,1.02559942,0.942418498666667,1.00662822166667,1.04021519733333,1.14674798266667
P97287,1.023073992,1.003740969,0.990415632,0.95546298,0.936342417666667,1.09313575833333,1.01905788666667,0.958292414333333
O08734,1.011399949,0.992703202666667,0.958707311666667,1.00512311666667,1.03337026733333,1.084757357,0.97037188,0.990997484666667
Q8C147,0.980923882,0.959953494333333,0.985638868,0.997528322,1.00830755333333,0.98963761,1.00201933133333,1.02379946466667
P62892,0.998961723666667,1.17789568566667,0.874080167333333,1.066968455,0.906032870333333,0.901005047333333,1.114061174,0.979292349333333
Q6P5B0,1.01049596733333,0.979200421,0.967517257666667,1.02085419,0.958007407333333,1.01726835,1.02076469166667,1.02251407833333
Q3SXD3,0.946254860333333,1.066023728,1.03366340933333,1.04023499833333,0.999219929333333,0.986909791333333,1.00045045766667,0.978858184666667
A2AAY5,1.099817291,1.00888502066667,1.089140871,0.940643594,0.936731627333333,0.993484263666667,0.993932777333333,0.893898013333333
G5E870,0.952800050666667,0.981777694,0.982600021,0.959617242333333,1.04495451933333,1.07058219166667,1.056669055,0.950970730666667
P28033,0.986681208333333,0.973726094666667,1.10205943833333,0.841554058,1.084026978,1.13376254266667,1.24643216033333,0.761510895
Q8VI75,0.967054989666667,0.996312386666667,0.969161696666667,0.970140983666667,0.992109099333333,1.04364217133333,1.03339885633333,1.01568647133333
Q9Z1T1,1.021737784,1.027015363,1.05157357333333,1.01633774466667,0.969988234333333,1.049860158,1.002492583,0.952344879666667
Q8C5G6,1.13973294966667,1.083844663,1.015262301,1.04311117333333,0.912781437666667,0.876282120666667,0.991686965,0.983770253333333
Q9CPW2,1.01590153866667,1.09796568633333,1.16207571433333,0.928442923666667,1.16122840166667,1.04167160666667,0.973362284666667,0.795433922
O88746,0.978996705333333,1.01329125466667,0.976841996333333,1.00102144933333,1.08575225133333,1.076255226,1.00672346066667,0.941245614666667
G3UXB4,1.01555275466667,1.024314345,1.07829120433333,0.832320165333333,1.189273469,1.10660301666667,1.02293360033333,0.902625924666667
Q9Z2L2,0.933941225666667,0.882201646666667,0.902176169,1.39618048533333,0.875865878666667,0.675150008666667,0.586357653333333,1.38733666633333
Q76N33,1.05179818666667,1.05873959666667,0.974293738,1.07320808366667,0.881751448666667,0.905834625333333,1.03023577133333,0.972490479333333
Q91YL2,0.877757204,0.895136754,0.929991263,0.868387293,1.18618661333333,1.25320215033333,1.10173068133333,1.04930356166667
Q80ZV0,1.03349685666667,0.980161083666667,0.963404908,1.104359911,0.914996377666667,0.895501329,1.032824342,1.029298627
Q91ZE0,1.04881280466667,1.071768611,1.07574286233333,1.036894378,0.96100787,0.995969151666667,0.986733130666667,0.941002457333333
Q8C5J1,1.06715398366667,1.04408646166667,0.980587467333333,1.09510108566667,0.901367911,0.892645749333333,0.928168732666667,1.044580994
Q8K2M0,1.02422405033333,1.16235999333333,1.02534593033333,1.04990906,0.867742577666667,1.00858022833333,0.929801749,0.926826102666667
Q8K2Q7,1.013364801,0.985939820333333,1.002042256,1.08152232033333,0.955495742,0.941309040666667,0.993230932,1.07614346533333
Q3UKA1,1.063373226,0.978749672333333,0.967437526666667,0.981615969333333,0.955328278333333,1.034941611,1.052415235,1.04441916333333
P24288,0.959733251666667,1.01296815166667,0.966313825333333,0.983394568,0.963152862666667,0.968731104333333,1.075718634,1.01790114966667
Q922D4,0.973160700333333,0.925377636666667,0.967742201333333,0.945987117333333,1.04299276533333,1.070911162,1.062048635,1.10962393633333
Q9JME7,0.894004144,1.15123440566667,0.866282237666667,0.898126071,1.179790218,1.11766634633333,1.01452570366667,0.899216839
Q60749,1.01417364133333,1.01064266233333,1.034167181,1.09348501666667,0.925487527666667,0.883113049,0.990572956666667,0.911552911666667
Q9D1M7,1.00975979966667,0.953216888333333,1.06803588833333,1.07475683833333,1.017720892,0.973409489,0.953536121,1.01650363166667
P10518,0.885735392,0.852567884333333,0.985560472666667,0.886953179,1.15395290233333,1.12350243533333,1.16050818133333,1.002222875
Q9CQU3,1.06537711433333,0.958374319,1.09016745633333,0.90405154,1.313247654,0.879816541666667,1.02872206333333,0.989557229
P52431,1.03001538166667,1.02924541766667,0.995203767333333,1.004751146,1.0242567,1.05399528966667,0.884670349333333,0.998088564
Q8BLF1,0.931615416,1.015145512,1.049049471,1.02141055933333,0.957931422666667,1.09099168366667,0.913523687,1.05539163466667
Q8BJW5,0.993384103666667,0.982200158,0.984749377,1.02296742833333,1.03761722466667,1.00912886233333,1.00438632633333,1.02496794166667
Q99LL5,0.98389866,0.966733904666667,1.01048126966667,0.991748434333333,1.01881206266667,0.957625473333333,0.978944852333333,1.00778031566667
Q8R2M8,0.956915065333333,1.21564476133333,1.02489106066667,0.893820233333333,1.08581604433333,1.09041026533333,0.984917018666667,0.952879784333333
Q8K194,1.02036099566667,1.01403676,1.00823369733333,1.06102329366667,1.01801589833333,0.914483336666667,0.992721564666667,1.07143358433333
Q810B1,1.13382017666667,1.014035021,1.02198838233333,1.050752551,0.875136759,0.949652963333333,0.968014659666667,1.011489509
Q8CGZ0,1.024325807,0.996250252,0.973804844333333,1.026037335,0.988061820666667,0.946543138666667,0.984259836,1.02775507433333
Q9WVE8,0.939373459333333,0.994824510666667,0.930383518,1.02419675166667,1.03171241433333,1.00332903466667,1.015550101,1.078213477
V9GX42,1.051067782,1.06318713466667,0.930047030333333,1.059673176,1.00641215833333,1.018023691,0.97409202,0.963938008333333
E9Q634,0.983079561666667,0.998425003666667,0.970810747,1.000259844,1.029549273,0.976150592,1.16942354766667,0.938823823
Q3V231,1.01240638133333,0.984517407,0.940976292,0.929373933333333,1.05345049033333,1.118155051,0.993296358333333,0.991988868
P53395,1.01694304533333,1.09986135966667,1.001095993,1.06944674033333,0.962164403666667,0.917881072333333,0.947101102333333,1.017506473
Q8CC06,0.97386161,1.00624626366667,1.041162518,1.05937597166667,1.013442995,0.968851515666667,0.875145164333333,1.03234163733333
Q8VBZ3,1.069059844,0.959150997,1.065057416,0.974415317333333,1.10237244466667,0.942582194333333,1.08346540733333,1.005452379
P36916,1.008446429,1.02826064433333,1.05076216933333,0.964777760666667,0.962757184333333,1.10269263833333,0.931340679666667,0.950392004333333
B1ASW5,0.867152158,0.838107163333333,0.819788611666667,0.8219184,0.689826256666667,0.694954614666667,0.689594275333333,2.32368527533333
O35638,1.06674591133333,0.991679291666667,1.03370701333333,1.01187741066667,0.949851276666667,0.998381814333333,0.983109641666667,1.013780178
Q8JZY1,0.959446141,1.018794673,0.956656946,0.988327575333333,0.922476386333333,0.998982409666667,0.991976644333333,1.13089222333333
Q3U6U3,1.11737641933333,1.25318230333333,1.10157717233333,1.114508313,0.762351967,0.777409709666667,0.908892055,0.909064068
Q5SWU9,0.938927819333333,0.975425780666667,0.998690327,0.950156246,1.03649899866667,1.06163790133333,1.008682356,1.01693544966667
Q8K1X4,1.01463696866667,0.980788465666667,0.956518379666667,1.03883321366667,1.011063514,0.964695476666667,1.02906758066667,1.054023078
Q8JZM7,1.024441729,0.995293685666667,1.01994642866667,1.008577846,0.953623277333333,1.00234706833333,1.01426231766667,1.00250912233333
Q6PA06,0.940352898,0.957321358666667,1.01998274866667,0.961459465,1.08281240433333,1.06631098433333,1.03013812133333,1.03409224366667
O09111,1.06408246633333,1.01910646333333,1.04900603566667,1.01901856866667,0.990330234333333,0.991164892666667,0.939864483333333,0.920566029666667
Q9DC48,1.04104021933333,1.01055534833333,1.006969859,1.047323846,0.966813084666667,1.020867657,1.02876337466667,1.02647671466667
Q9CR09,1.03625283633333,1.01953066733333,1.00429629,1.07108786066667,0.996183468666667,0.885154897333333,0.979619292,1.00417433133333
Q9CZP5,1.09835374666667,1.146540434,1.084835232,1.05673136633333,0.914872971333333,0.939416762333333,0.976222319333333,0.852582593333333
Q3TEL5,1.14462234466667,1.09468132866667,1.101642916,1.11915116766667,0.860421506666667,0.843818321333333,0.907285298666667,0.924065819666667
Q05BZ0,1.02912446566667,0.971467860333333,0.768001177666667,1.02851268433333,1.06429500133333,1.011934454,1.056432077,1.036712529
A0A0G2JDI9,1.029840296,0.958763885333333,0.941593623,0.989149659,1.01995768066667,0.935858171666667,0.993340503333333,1.071754483
F8WGT1,0.915104052,0.946353180666667,1.03675066333333,0.915720204,1.12303683133333,1.144762968,0.928561710333333,0.956153399
Q9CQD4,1.002559619,0.971292079666667,0.99000524,1.03414899466667,1.06421972766667,0.979466270333333,1.06239709033333,1.044488962
Q3TDD9,1.07172013566667,1.08414661566667,1.09663832933333,1.025138002,0.936210638,0.960439304333333,0.972677730666667,0.920599049333333
Q9D2V7,0.981345582666667,0.968196089333333,1.00076745933333,1.02914889166667,0.999977034333333,1.04994921833333,1.034076446,1.03148643033333
P70280,1.06549775533333,1.05666877,1.10033690466667,1.07648239366667,0.979893954666667,0.908705679666667,1.06345480066667,0.970143580666667
Q8BK57,0.967180162,0.980436275,1.060093706,0.994668609666667,1.030608385,1.01318965066667,0.960235098333333,1.03721356466667
Q8K1N4,0.989413752333333,0.945367601333333,0.967918019666667,0.949428042666667,1.076712911,1.08362285933333,1.02280677133333,1.06301977666667
Q6PB99,0.970032621333333,0.928085758,0.961520597333333,0.933437540666667,1.00041409333333,1.092314404,1.241982471,1.02276037466667
A0A0F6AIX6,1.01503400266667,1.048802898,0.980091683,1.015499052,0.957665188333333,1.03738920366667,1.000472982,1.02138760533333
Q9WTR1,1.01973105733333,1.03071952633333,1.032073015,1.01142182633333,0.97027089,0.962191342666667,1.00672991866667,0.943661235
D3Z0Q6,1.01160971933333,0.983708999666667,0.979773922,0.982724114666667,0.963343172333333,0.980761564333333,1.096168041,0.967808776333333
Q8C2C6,0.950894013,0.984797714,0.933780668,1.06519217233333,0.971232257,0.988638679,1.03060352633333,1.098543339
R4H4V1,0.997563738333333,1.00276116966667,1.05759438833333,0.959806606333333,0.980397256,1.11489882433333,0.966323684,0.943505818333333
Q921D1,0.984546634333333,1.029105127,1.13086167333333,1.01859058733333,0.999491345333333,1.03344968733333,0.980424639333333,0.917192117333333
Q6PD03,1.03674804,1.03322251166667,0.972890724666667,0.957414742,0.939610280333333,1.05481039566667,1.05102903833333,0.968250512666667
Q8R4N0,1.05098261066667,1.05558485166667,1.033230415,1.05820489333333,0.873784660333333,1.00493909733333,0.977448610333333,0.994039815
O35601,0.967810487666667,1.03603570266667,0.950098925333333,1.00477402366667,1.01218451733333,0.984316926333333,1.073165141,0.971637136333333
Q9DB34,1.00629358233333,1.04027720533333,1.01647347733333,0.945040878666667,0.974158038666667,1.048989904,0.929301620333333,0.971139818333333
A2A4A1,1.058801455,0.94448173,1.04421423866667,0.994281032333333,1.04479810966667,0.970930973333333,0.967408023,0.998545357666667
H7BX14,0.950453979333333,1.05073062833333,0.994804871333333,0.935524973333333,1.07487303966667,1.10235845033333,0.957489234333333,0.98452314
Q8R480,0.973765223333333,1.04351832433333,1.029762518,0.983021482666667,1.03906251466667,0.964490388333333,1.049874738,1.00550776466667
Q9CQL5,0.909710598333333,1.009245825,0.964308431666667,0.946334745666667,1.07329708966667,1.08241765233333,1.06023311366667,1.01094236833333
Q5SSZ5,0.951276760666667,0.948176222666667,0.988193587666667,0.932512346,1.04459503933333,1.057826099,1.025714053,1.05028597633333
Q61102,1.06011465933333,1.016541413,1.02207665466667,1.06812354533333,0.963375591333333,0.950106555333333,0.984087749333333,0.977581127
A0A087WRY3,0.980566144666667,0.729764606333333,0.984453042666667,0.945350024333333,1.079552561,1.12367253433333,1.23924491166667,0.993942314333333
Q3UIH7,0.953320596666667,0.904001344666667,0.954193453666667,0.973968761666667,1.07025956833333,1.03276311133333,1.043573443,1.07591099733333
Q543M9,1.00382385133333,1.02643059666667,1.01024526666667,0.989121885666667,1.02011445366667,1.05962412933333,0.952404902333333,1.00377594533333
A0A0R4J227,0.976105447333333,0.936067474666667,1.022474403,0.973185706,1.004394766,1.16736005,1.12227034166667,0.982509835
P17439,1.037218177,1.01558126333333,1.09927908666667,1.116431262,0.911786981333333,0.856471899333333,0.930956685,0.956811106
A0A0A6YWB3,0.971111676333333,1.01856218966667,0.921579392,1.03945490366667,0.985252428,0.946953199,0.974903781666667,1.06706003066667
P62254,0.989100091,0.970298149333333,1.048348362,0.909429444666667,1.04962220466667,1.01796470433333,1.14329973533333,0.994451979333333
Q3UE37,0.954641074666667,0.958877264666667,0.961649536666667,1.00843527433333,1.080236182,1.00532004666667,1.04729135533333,1.012407447
Q3T9T2,0.984227981333333,0.957846822333333,1.001080941,0.951680789333333,1.08737568233333,1.054380952,0.942998762333333,1.01495639066667
Q9JJ78,1.04756197833333,1.040426446,0.951454851666667,1.04462088566667,0.990176949333333,1.01901675566667,0.957032550333333,1.023064576
A2ATI9,0.951809502666667,1.00558480533333,0.986659658666667,1.00435768133333,1.14911277833333,0.994723806,0.977336029333333,0.987100088666667
Q9D8N2,1.027889633,1.044880352,1.03516248533333,1.03438453133333,1.02876662266667,0.976775665,0.971236493,1.012950651
Q8CFQ9,1.02267786866667,1.06132654533333,1.09722709033333,1.00348580966667,0.961890121,1.00275691633333,1.002082744,0.944943832
Q9DB96,0.919260126,0.942094081333333,0.976618080333333,0.905194819,1.10331005533333,1.206863403,1.02389826933333,0.974534678
Q3TRG2,1.09998811433333,1.07396841033333,0.976362220333333,0.981719456,0.866978851333333,0.928561394333333,1.040789805,0.995767812666667
P10923,0.837848808666667,0.99970431,0.959129552333333,0.967525512,1.00177703733333,1.104235086,1.445328856,0.757347032333333
Q3UHX9,0.929652900333333,0.899645571666667,0.921114912333333,0.979768520333333,1.11415977133333,1.006366447,1.05704160966667,1.06981218766667
F6UIS1,0.904772309666667,0.992218820333333,1.037582509,0.887472530666667,1.09235636233333,1.15682295133333,0.954565222666667,0.986433661333333
Q91YY4,0.975224994333333,1.01096286233333,1.071375053,0.953742835333333,1.017648542,0.970041009666667,1.15602434,0.952261210666667
Q5NBU8,0.935836324666667,0.865227964666667,0.768793736666667,0.781490778333333,1.26555224066667,1.177884864,1.31830468166667,1.09811702233333
A2A9C6,1.18611599933333,0.925370933333333,0.985171228,1.042952272,0.911619189666667,1.04288861266667,1.01689929866667,1.016190178
Q9DD18,0.898310964,0.951056808,0.989317544,0.860672460666667,1.10133766066667,1.203361123,0.885796603333333,1.05351143333333
Q9CYF5,1.05121150833333,1.04220169633333,1.147808508,0.999304267666667,0.920265567666667,0.969858107666667,0.922213218333333,0.979890192666667
P62862,0.915348424,0.843128870666667,0.970620145,0.988105178333333,1.06557486766667,1.11653830833333,1.07869514266667,1.11162649833333
O88668,1.07339075133333,1.08392975033333,0.992368316,1.105281443,0.892211614333333,0.914229790333333,0.748397471,1.00095953633333
Q922J9,0.952645228666667,0.948139234666667,0.933105347,0.920577961333333,1.099840214,1.046498667,1.077734741,1.04893655633333
P47809,1.115141509,1.086387175,1.08545262,1.043361317,0.819647362666667,0.957895899666667,1.04030912233333,0.827348236
Q3TFE2,0.949530934333333,0.937184797,0.925985369333333,0.988353926333333,1.019468293,1.031533378,1.019467253,1.08217512966667
D3YWS2,0.906767110333333,0.970468461666667,0.975306763333333,0.952615026,1.046388807,1.04836690533333,1.13370335833333,0.958822608333333
Q9Z0W3,1.027719975,1.02748858066667,0.977975409,1.013267228,0.958255947333333,0.914384642,1.02975197666667,1.009990209
Q3TXV7,1.00293896166667,1.031913103,1.01298276,0.991439599333333,0.965084393666667,1.01009120766667,0.925595450333333,0.990833151666667
P70303,1.00668672166667,0.979763069666667,1.02767453666667,1.02515779933333,1.04253915666667,1.02056780433333,0.959548725333333,0.990765491666667
B2RQS6,1.09411623866667,1.07917398733333,1.016458824,1.09478336666667,0.900040643666667,0.879791695333333,0.918532061333333,0.966428798
Q9CVD2,1.019682406,0.979410516666667,1.05198958966667,1.07638703633333,0.918298382,1.06179127966667,0.938400048666667,0.961258127
A2AQ43,1.022945873,0.945077448333333,1.01647313166667,0.987638822,1.05738254,1.010989921,0.972056233333333,1.02880539133333
Q8VHZ7,0.893468556333333,0.917730287666667,0.973299064333333,0.891713189666667,1.103541016,1.216857136,1.07678098466667,1.019145351
P30204,1.056292153,1.030409484,1.00142923766667,1.04991501533333,0.943628464666667,0.954165727666667,0.992840284,0.934035698333333
Q9D2N9,1.03800156,0.951919729,0.996217407,0.987330614666667,0.994570970333333,1.054023623,0.988875966333333,1.026976833
Q8K4I3,0.975702049666667,0.988391536666667,0.979653203333333,1.04449300066667,0.952828528333333,0.922300052333333,0.956662666,1.01158277066667
Q99K01,0.986374087666667,1.007742208,1.02213726733333,1.00126528166667,0.934502094333333,1.008849346,1.00304735333333,0.979964580333333
Q9DAK9,1.00014310033333,1.00179523433333,0.995301059666667,0.991392197666667,1.06699953166667,1.036123903,1.006465695,0.985174030666667
Q9ESP1,1.024086125,1.094099042,1.06945579433333,1.059007825,0.976164796333333,0.891284275666667,0.914412249,0.995718364333333
Q9DB25,1.08216776333333,1.01188747233333,1.05836747366667,1.067130923,1.03623737333333,0.937760695333333,0.836667101333333,0.946521668
Q8R2U8,0.916892686666667,0.97234789,1.03232953633333,0.943522894,1.041600809,1.04165738033333,1.01614091766667,0.986705282
Q8BYA0,0.938766126,0.952560704,0.930672239666667,0.970885676,1.01116245666667,1.119500418,1.068928133,1.03119070433333
Q9D0R8,0.964898143666667,0.936247786,0.973343605666667,1.04143430533333,1.084558886,1.015758061,1.00669986533333,1.04656261666667
D3Z3A0,1.00201724233333,0.925288969,1.01601080366667,0.958753802333333,0.984351453,0.960340840666667,1.15012613566667,1.056701545
D3Z3F1,1.06461803133333,1.001914151,1.01800347166667,0.976424970333333,1.038280974,1.089172168,0.992278657,0.960489277666667
Q9D8Z2,1.05981618633333,1.07785848266667,1.02059123066667,1.078073773,0.983661174333333,0.904012592666667,0.899160059,1.025692959
Q5F258,1.045675561,1.16804428966667,1.105886471,1.03195738,0.992282290666667,1.01040873066667,0.925801175,0.821564648333333
O08759,0.986995294,1.00607820733333,0.968745092,1.011627478,1.01003543733333,0.964234040333333,1.05177820066667,0.993561075333333
Q6RUT7,1.04474942133333,0.975620803333333,1.02278552233333,1.03066092033333,0.925620582,0.979481275333333,1.01528006566667,1.043498964
O35382,1.041432945,1.06692409533333,1.01973184666667,1.07866859466667,0.951970144666667,0.916358719,0.954135675,0.968295051
Q920A5,0.945533574,0.9714143,1.042791689,1.030668873,0.9868088,0.974864244666667,0.970483124333333,0.996530638
Q80TX7,1.04174735166667,1.07604739066667,1.04847301,1.07067194466667,0.919115599333333,0.928590940666667,0.900766733,0.988597212333333
J7PDL1,0.853007250333333,0.920971166,0.922235072666667,0.892961300333333,1.11193063366667,1.144869243,1.23407785966667,1.03702873533333
Q9JL15,0.968074694666667,0.983654637,1.05437381266667,0.961038587666667,1.02145558,1.11691179033333,1.00888343366667,0.892872479333333
Q9D7E4,0.912448932666667,0.910951007333333,0.975665767666667,1.032084939,0.999680533,1.030052592,1.01731988266667,1.16345610066667
P54731,1.041608421,1.0608678,0.957606943,1.06320419666667,1.01137031,0.908120738666667,0.946712220666667,1.042672034
Q6ZQK4,1.085733687,1.091369866,1.02407029733333,1.043140152,0.890819174,0.986472854,0.935242336,0.998715515333333
Q8BGW1,0.977641894333333,0.996053854,0.969043188666667,1.02778934633333,1.009476911,1.03209551366667,0.924758821666667,1.044460138
Q9CQ54,1.02840944266667,1.12853333733333,1.007986042,1.06097712466667,0.969317996333333,0.898652726666667,0.942802383,0.975852062333333
Q8C3I8,1.09249853633333,1.13311649733333,1.05579181633333,0.906439965,0.967544537333333,1.01972338766667,1.02369983466667,0.899530689333333
A3KGU5,1.01312751733333,1.03464002633333,1.00252473266667,1.014535322,0.965183697333333,1.00816832566667,0.974316631,1.04763045733333
A0A0G2JEM4,1.010676279,0.964045016333333,1.01140391933333,1.06667757966667,1.06243763266667,0.973686672666667,0.953890026333333,1.00064227566667
Q99J87,0.774400704666667,0.799196503666667,0.842074335333333,0.766847378333333,1.263365958,1.28261529733333,1.38945989033333,1.051923999
Q3TAV1,1.14754367633333,1.085851091,1.014233903,1.178504241,0.900875621666667,0.840586431333333,0.849027834333333,0.928553889666667
E9PVX6,1.04506217433333,1.06842561166667,1.029299911,1.030207585,0.962241344,0.914353806666667,0.918250198,1.02912861966667
Q08509,0.985110546333333,0.995756651333333,1.006194388,0.998074116333333,0.992588611666667,1.06249374333333,1.01714279033333,0.993074020333333
Q3TYX3,0.983704022333333,1.05191157566667,1.03893738033333,0.991812498333333,0.994287195666667,1.024585425,0.9589614,0.927642479
Q9D8V0,1.01640327066667,1.01455638266667,0.995811352333333,1.03786369766667,0.973913105333333,0.889551443,1.03219556733333,0.997603533
Q61733,0.942815556,0.969873591333333,1.199072463,0.942425713,1.05157377933333,0.952383907333333,1.00633862833333,1.04642060366667
P56183,0.992590818,0.957009783666667,1.00055301166667,0.989185754333333,1.01590560566667,0.973952383333333,1.068634077,0.957650745333333
D3Z7R0,1.13931214633333,1.113756319,0.999381275333333,1.178748258,0.822671406333333,0.819949518666667,0.847694293333333,1.025276459
O35691,1.05706846366667,1.17136003466667,0.968094545333333,1.07401442566667,0.977736665666667,0.897508263666667,0.991518835333333,0.920012270666667
Q91WC0,1.037092937,1.00125511,1.00193533566667,1.00664020666667,1.00547858566667,0.971185954666667,1.023426926,0.983687425
B7ZMP1,1.10173002133333,1.12146215366667,1.013500342,0.985597374,1.02844098666667,0.971152956666667,0.935540946666667,0.928623832
F6XV67,1.23397183666667,1.14598053566667,1.16907822533333,1.12303606,0.804323523666667,0.842773839,0.870627921666667,0.845945903333333
A0A0R4J2B0,1.002248745,1.02769603433333,1.02548320233333,1.004271382,1.00046403066667,0.994874875666667,0.951487940333333,1.034557113
A0A0B4J1F2,0.947487861,0.965373441,0.961784595666667,0.949838478333333,1.05161279966667,1.02968476233333,1.07717072933333,1.020292308
Q9D0M3,1.00907534966667,1.05516380033333,1.008205676,0.997272168333333,0.968020005666667,0.952429528666667,1.01051407033333,0.906860370333333
O55126,1.07035810966667,1.16257105466667,1.03235026333333,1.14552599933333,0.839308949,0.823130091,0.949823767666667,0.99484575
B2RQW1,1.08706847466667,1.11593603066667,1.46334565333333,0.848843714666667,0.899592616,0.871856781666667,1.058123108,0.758361183666667
Q8CJG0,1.01141056033333,1.07501618933333,1.060537413,1.03224461266667,0.950865424666667,1.05604647333333,0.956686752666667,0.949374746333333
P0C6B7,0.965210595,0.975420062333333,1.28322631766667,0.840106044666667,1.167886036,1.19331883933333,0.809043736,0.777276203666667
Q91YJ3,1.069007288,1.02112890566667,1.02059115333333,1.05577098,1.001477149,0.933810640333333,0.966007608,0.987510458333333
Q3TCW5,0.992781748333333,0.997344254333333,0.978526236333333,1.075113613,0.941402431333333,0.915543590333333,1.02232258366667,1.08391240166667
Q3TKY6,0.99513938,1.03294842133333,0.971661965333333,0.923695245,1.033614826,1.13638169466667,1.04584068366667,1.02473663833333
Q3TKH5,1.005337361,0.999541666,1.001674194,1.07245406366667,1.019724593,0.942796001666667,0.959118657,1.053270553
Q80SW1,0.988843928,0.993020793666667,0.963358453,1.041381778,1.060868572,1.10159476,0.903704056,1.01363538533333
Q8BW10,0.984774003666667,1.02179789466667,0.980528335,1.05665027466667,0.971221018,1.093221949,0.989924288333333,0.955253297666667
A0A0R4J0H7,1.00675822733333,0.974611629,0.998985795,1.019959898,1.00825293433333,1.005689531,0.963313709666667,1.07414651866667
A2ALB2,1.053385244,1.00321316233333,0.985481850333333,1.00367103833333,0.906901571666667,0.934772062333333,1.08569039833333,1.00941859833333
G3X972,1.02153855033333,1.067175383,1.03305887866667,0.987848761666667,0.989238926666667,1.02240783733333,0.985672609333333,0.965871525666667
Q99J93,0.726614917666667,0.868800515333333,0.81562811,0.729862473333333,1.23026642366667,1.41018198433333,1.27701485733333,1.05758852133333
Q8CAA7,1.01005129233333,1.00529642366667,1.00074137666667,1.050110602,0.976237150333333,0.932634918666667,0.957124653,0.972380544666667
Q9QWJ3,1.14574488366667,1.109892883,1.02404065333333,1.265424045,0.748111572,0.791609679666667,0.952530613,0.958847009
Q3UKP5,1.06008015466667,1.07085410666667,1.01177658433333,1.00475735,0.977986599,0.953802779333333,0.985617571333333,0.992022472666667
Q3TDN2,1.02928613033333,1.06107574033333,0.981376733666667,1.02023533533333,0.979602056666667,0.962530271333333,1.08179888166667,0.975662607333333
Q6PAV2,1.05352985833333,1.07203948366667,1.04947561466667,1.064869855,0.959488173333333,0.875026067333333,0.964644750666667,0.895458903333333
Q8K124,0.982457232333333,0.966315111333333,1.00146121933333,1.00628272133333,1.08036066833333,1.051390003,1.050302116,0.955649351333333
D3Z730,0.988364627333333,0.887599225666667,1.06949109966667,0.995311707666667,1.11402828333333,0.986979147666667,0.977149745666667,1.05742710533333
A2AEV2,0.941253654,0.926698396333333,1.06015594366667,1.01917574066667,1.07008831666667,1.06006894066667,0.981587515666667,1.01539687133333
P06797,1.11672686133333,1.08665418866667,1.05800420666667,1.10345779,0.93702195,0.890107839666667,0.833321407,0.982230468333333
P54729,0.973390627,0.955749664333333,0.938795418333333,0.979662198,1.03014083533333,0.989495078,1.13493548833333,1.06596919166667
Q3UY05,0.906814235333333,0.850944522333333,1.029189626,0.883367349,1.14043261866667,1.294858645,0.920123351666667,1.061273482
Q78JE5,0.969710671666667,0.952440079,0.955798375666667,0.988275825,1.06233145366667,0.995837635333333,1.03066082,1.109712344
A0A0G2JE08,0.919615416666667,0.917693200666667,0.947078461333333,0.990206499666667,1.062850828,1.08034993133333,1.09737492066667,1.08131792366667
Q8K0H5,1.144718324,1.12385255733333,1.03157534466667,0.987081157,0.927917847333333,1.027618509,0.987403506,0.846324688666667
Q80X90,1.015855598,1.03506776766667,1.03197297266667,0.990483602666667,0.936143636333333,0.95386665,1.109145919,0.904044823333333
E9Q4V9,0.991709911666667,0.977496067,0.957613813666667,0.98322157,1.06234574933333,1.01826467266667,1.04982808333333,1.04740149
Q8K170,1.09358685666667,1.10852301033333,0.975066142,1.07107109066667,0.910870621666667,0.884280381333333,0.883324384666667,1.04332451266667
